,Div,Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
1051,SP2,201617,25/02/2017,Mallorca,Tenerife,1,4,A,1,0,H
1052,SP2,201617,25/02/2017,Mirandes,Girona,0,2,A,0,0,D
1053,SP2,201617,26/02/2017,Almeria,UCAM Murcia,2,3,A,1,1,D
1054,SP2,201617,26/02/2017,Numancia,Cadiz,0,3,A,0,0,D
1055,SP2,201617,26/02/2017,Sevilla B,Levante,1,1,D,0,1,A
1056,SP2,201617,26/02/2017,Valladolid,Lugo,1,1,D,1,1,D
1057,SP2,201617,26/02/2017,Zaragoza,Gimnastic,1,2,A,1,1,D
1058,SP2,201617,03/03/2017,Tenerife,Mirandes,1,1,D,1,1,D
1059,SP2,201617,04/03/2017,Alcorcon,Sevilla B,0,0,D,0,0,D
1060,SP2,201617,04/03/2017,Girona,Getafe,5,1,H,3,0,H
1061,SP2,201617,04/03/2017,Oviedo,Cadiz,2,1,H,1,1,D
1062,SP2,201617,04/03/2017,Vallecano,Reus Deportiu,0,0,D,0,0,D
1063,SP2,201617,05/03/2017,Gimnastic,Cordoba,2,1,H,1,1,D
1064,SP2,201617,05/03/2017,Huesca,Valladolid,1,0,H,0,0,D
1065,SP2,201617,05/03/2017,Levante,Elche,2,1,H,0,1,A
1066,SP2,201617,05/03/2017,Lugo,Almeria,1,2,A,0,1,A
1067,SP2,201617,05/03/2017,UCAM Murcia,Mallorca,1,1,D,0,1,A
1068,SP2,201617,05/03/2017,Zaragoza,Numancia,3,0,H,2,0,H
1069,SP2,201617,10/03/2017,Elche,Alcorcon,0,0,D,0,0,D
1070,SP2,201617,11/03/2017,Cordoba,Zaragoza,2,1,H,0,1,A
1071,SP2,201617,11/03/2017,Mallorca,Lugo,1,1,D,0,1,A
1072,SP2,201617,11/03/2017,Mirandes,UCAM Murcia,1,1,D,0,0,D
1073,SP2,201617,11/03/2017,Numancia,Oviedo,0,0,D,0,0,D
1074,SP2,201617,11/03/2017,Valladolid,Levante,0,4,A,0,2,A
1075,SP2,201617,12/03/2017,Almeria,Huesca,0,0,D,0,0,D
1076,SP2,201617,12/03/2017,Cadiz,Vallecano,1,0,H,1,0,H
1077,SP2,201617,12/03/2017,Getafe,Tenerife,2,2,D,1,0,H
1078,SP2,201617,12/03/2017,Reus Deportiu,Girona,1,2,A,0,0,D
1079,SP2,201617,12/03/2017,Sevilla B,Gimnastic,2,2,D,0,1,A
1080,SP2,201617,17/03/2017,Gimnastic,Elche,1,3,A,0,3,A
1081,SP2,201617,18/03/2017,Cordoba,Numancia,0,0,D,0,0,D
1082,SP2,201617,18/03/2017,Huesca,Mallorca,2,1,H,0,0,D
1083,SP2,201617,18/03/2017,Lugo,Mirandes,2,1,H,0,0,D
1084,SP2,201617,18/03/2017,UCAM Murcia,Getafe,2,0,H,2,0,H
1085,SP2,201617,18/03/2017,Zaragoza,Sevilla B,1,2,A,0,1,A
1086,SP2,201617,19/03/2017,Alcorcon,Valladolid,1,2,A,1,2,A
1087,SP2,201617,19/03/2017,Girona,Cadiz,1,2,A,0,2,A
1088,SP2,201617,19/03/2017,Levante,Almeria,1,0,H,1,0,H
1089,SP2,201617,19/03/2017,Tenerife,Reus Deportiu,0,1,A,0,1,A
1090,SP2,201617,19/03/2017,Vallecano,Oviedo,2,0,H,1,0,H
1091,SP2,201617,25/03/2017,Almeria,Alcorcon,3,1,H,1,0,H
1092,SP2,201617,25/03/2017,Mallorca,Levante,1,1,D,0,1,A
1093,SP2,201617,25/03/2017,Numancia,Vallecano,0,0,D,0,0,D
1094,SP2,201617,25/03/2017,Oviedo,Girona,2,0,H,0,0,D
1095,SP2,201617,25/03/2017,Valladolid,Gimnastic,1,2,A,0,1,A
1096,SP2,201617,26/03/2017,Cadiz,Tenerife,0,1,A,0,0,D
1097,SP2,201617,26/03/2017,Elche,Zaragoza,0,3,A,0,3,A
1098,SP2,201617,26/03/2017,Getafe,Lugo,2,0,H,1,0,H
1099,SP2,201617,26/03/2017,Mirandes,Huesca,1,3,A,1,2,A
1100,SP2,201617,26/03/2017,Reus Deportiu,UCAM Murcia,0,0,D,0,0,D
1101,SP2,201617,26/03/2017,Sevilla B,Cordoba,1,0,H,1,0,H
1102,SP2,201617,31/03/2017,Alcorcon,Mallorca,1,0,H,0,0,D
1103,SP2,201617,01/04/2017,Girona,Vallecano,1,3,A,1,2,A
1104,SP2,201617,01/04/2017,Huesca,Getafe,0,0,D,0,0,D
1105,SP2,201617,01/04/2017,Levante,Mirandes,2,1,H,1,0,H
1106,SP2,201617,01/04/2017,UCAM Murcia,Cadiz,1,1,D,1,1,D
1107,SP2,201617,02/04/2017,Cordoba,Elche,1,0,H,0,0,D
1108,SP2,201617,02/04/2017,Gimnastic,Almeria,0,1,A,0,0,D
1109,SP2,201617,02/04/2017,Lugo,Reus Deportiu,1,0,H,0,0,D
1110,SP2,201617,02/04/2017,Tenerife,Oviedo,1,0,H,1,0,H
1111,SP2,201617,02/04/2017,Zaragoza,Valladolid,1,1,D,1,1,D
1112,SP2,201617,03/04/2017,Sevilla B,Numancia,1,1,D,1,1,D
1113,SP2,201617,07/04/2017,Mirandes,Alcorcon,2,0,H,0,0,D
1114,SP2,201617,08/04/2017,Cadiz,Lugo,1,1,D,1,1,D
1115,SP2,201617,08/04/2017,Getafe,Levante,2,0,H,2,0,H
1116,SP2,201617,08/04/2017,Mallorca,Gimnastic,0,0,D,0,0,D
1117,SP2,201617,08/04/2017,Vallecano,Tenerife,1,1,D,1,1,D
1118,SP2,201617,09/04/2017,Almeria,Zaragoza,2,2,D,2,2,D
1119,SP2,201617,09/04/2017,Elche,Sevilla B,3,2,H,1,1,D
1120,SP2,201617,09/04/2017,Numancia,Girona,0,2,A,0,0,D
1121,SP2,201617,09/04/2017,Oviedo,UCAM Murcia,2,0,H,1,0,H
1122,SP2,201617,09/04/2017,Reus Deportiu,Huesca,0,1,A,0,0,D
1123,SP2,201617,09/04/2017,Valladolid,Cordoba,2,1,H,1,0,H
1124,SP2,201617,15/04/2017,Elche,Numancia,1,3,A,0,1,A
1125,SP2,201617,15/04/2017,Gimnastic,Mirandes,4,1,H,1,1,D
1126,SP2,201617,15/04/2017,Huesca,Cadiz,1,1,D,0,0,D
1127,SP2,201617,15/04/2017,Tenerife,Girona,3,3,D,1,2,A
1128,SP2,201617,16/04/2017,Alcorcon,Getafe,0,3,A,0,2,A
1129,SP2,201617,16/04/2017,Cordoba,Almeria,1,0,H,1,0,H
1130,SP2,201617,16/04/2017,Lugo,Oviedo,2,1,H,1,1,D
1131,SP2,201617,16/04/2017,Sevilla B,Valladolid,6,2,H,4,0,H
1132,SP2,201617,16/04/2017,UCAM Murcia,Vallecano,0,1,A,0,1,A
1133,SP2,201617,16/04/2017,Zaragoza,Mallorca,1,0,H,1,0,H
1134,SP2,201617,17/04/2017,Levante,Reus Deportiu,0,0,D,0,0,D
1135,SP2,201617,21/04/2017,Oviedo,Huesca,1,1,D,1,0,H
1136,SP2,201617,22/04/2017,Cadiz,Levante,1,1,D,0,1,A
1137,SP2,201617,22/04/2017,Getafe,Gimnastic,1,1,D,1,0,H
1138,SP2,201617,22/04/2017,Girona,UCAM Murcia,1,2,A,1,1,D
1139,SP2,201617,22/04/2017,Valladolid,Elche,2,1,H,1,1,D
1140,SP2,201617,22/04/2017,Vallecano,Lugo,2,0,H,0,0,D
1141,SP2,201617,23/04/2017,Almeria,Sevilla B,2,1,H,1,0,H
1142,SP2,201617,23/04/2017,Mallorca,Cordoba,1,1,D,1,1,D
1143,SP2,201617,23/04/2017,Mirandes,Zaragoza,0,1,A,0,1,A
1144,SP2,201617,23/04/2017,Numancia,Tenerife,1,1,D,0,0,D
1145,SP2,201617,23/04/2017,Reus Deportiu,Alcorcon,0,0,D,0,0,D
1146,SP2,201617,28/04/2017,Elche,Almeria,2,3,A,0,1,A
1147,SP2,201617,29/04/2017,Levante,Oviedo,1,0,H,0,0,D
1148,SP2,201617,29/04/2017,UCAM Murcia,Tenerife,1,0,H,1,0,H
1149,SP2,201617,29/04/2017,Valladolid,Numancia,1,1,D,0,0,D
1150,SP2,201617,29/04/2017,Zaragoza,Getafe,1,2,A,1,0,H
1151,SP2,201617,30/04/2017,Alcorcon,Cadiz,0,2,A,0,1,A
1152,SP2,201617,30/04/2017,Cordoba,Mirandes,1,1,D,0,0,D
1153,SP2,201617,30/04/2017,Lugo,Girona,1,2,A,0,2,A
1154,SP2,201617,30/04/2017,Sevilla B,Mallorca,2,3,A,0,1,A
1155,SP2,201617,01/05/2017,Gimnastic,Reus Deportiu,0,1,A,0,0,D
1156,SP2,201617,01/05/2017,Huesca,Vallecano,2,0,H,0,0,D
1157,SP2,201617,05/05/2017,Oviedo,Alcorcon,0,1,A,0,0,D
1158,SP2,201617,06/05/2017,Girona,Huesca,3,1,H,2,1,H
1159,SP2,201617,06/05/2017,Mallorca,Elche,1,0,H,0,0,D
1160,SP2,201617,06/05/2017,Numancia,UCAM Murcia,1,0,H,1,0,H
1161,SP2,201617,06/05/2017,Vallecano,Levante,2,1,H,1,1,D
1162,SP2,201617,07/05/2017,Almeria,Valladolid,0,3,A,0,1,A
1163,SP2,201617,07/05/2017,Cadiz,Gimnastic,0,0,D,0,0,D
1164,SP2,201617,07/05/2017,Getafe,Cordoba,2,0,H,1,0,H
1165,SP2,201617,07/05/2017,Mirandes,Sevilla B,0,1,A,0,0,D
1166,SP2,201617,07/05/2017,Reus Deportiu,Zaragoza,1,0,H,1,0,H
1167,SP2,201617,07/05/2017,Tenerife,Lugo,2,1,H,1,0,H
1168,SP2,201617,12/05/2017,Sevilla B,Getafe,2,1,H,1,0,H
1169,SP2,201617,12/05/2017,Zaragoza,Cadiz,1,1,D,1,0,H
1170,SP2,201617,13/05/2017,Alcorcon,Vallecano,2,0,H,0,0,D
1171,SP2,201617,13/05/2017,Almeria,Numancia,2,0,H,2,0,H
1172,SP2,201617,13/05/2017,Cordoba,Reus Deportiu,1,0,H,0,0,D
1173,SP2,201617,13/05/2017,Elche,Mirandes,0,1,A,0,0,D
1174,SP2,201617,13/05/2017,Gimnastic,Oviedo,2,2,D,0,2,A
1175,SP2,201617,13/05/2017,Huesca,Tenerife,2,2,D,0,2,A
1176,SP2,201617,13/05/2017,Levante,Girona,2,1,H,1,0,H
1177,SP2,201617,13/05/2017,Valladolid,Mallorca,2,1,H,1,0,H
1178,SP2,201617,14/05/2017,Lugo,UCAM Murcia,0,0,D,0,0,D
1179,SP2,201617,19/05/2017,Getafe,Elche,2,0,H,1,0,H
1180,SP2,201617,19/05/2017,Vallecano,Gimnastic,2,0,H,0,0,D
1181,SP2,201617,20/05/2017,Cadiz,Cordoba,1,1,D,0,0,D
1182,SP2,201617,20/05/2017,Girona,Alcorcon,0,0,D,0,0,D
1183,SP2,201617,20/05/2017,Mallorca,Almeria,1,0,H,1,0,H
1184,SP2,201617,20/05/2017,Oviedo,Zaragoza,0,0,D,0,0,D
1185,SP2,201617,20/05/2017,Reus Deportiu,Sevilla B,2,1,H,1,0,H
1186,SP2,201617,20/05/2017,Tenerife,Levante,0,0,D,0,0,D
1187,SP2,201617,20/05/2017,UCAM Murcia,Huesca,3,1,H,2,0,H
1188,SP2,201617,21/05/2017,Mirandes,Valladolid,2,2,D,0,2,A
1189,SP2,201617,21/05/2017,Numancia,Lugo,0,1,A,0,0,D
1190,SP2,201617,26/05/2017,Levante,UCAM Murcia,3,1,H,1,1,D
1191,SP2,201617,27/05/2017,Almeria,Mirandes,2,0,H,1,0,H
1192,SP2,201617,27/05/2017,Huesca,Lugo,1,0,H,1,0,H
1193,SP2,201617,27/05/2017,Sevilla B,Cadiz,3,3,D,2,0,H
1194,SP2,201617,27/05/2017,Valladolid,Getafe,1,0,H,0,0,D
1195,SP2,201617,28/05/2017,Alcorcon,Tenerife,1,3,A,0,2,A
1196,SP2,201617,28/05/2017,Cordoba,Oviedo,4,2,H,3,0,H
1197,SP2,201617,28/05/2017,Elche,Reus Deportiu,1,1,D,0,0,D
1198,SP2,201617,28/05/2017,Gimnastic,Girona,3,1,H,0,1,A
1199,SP2,201617,28/05/2017,Mallorca,Numancia,0,0,D,0,0,D
1200,SP2,201617,28/05/2017,Zaragoza,Vallecano,1,1,D,1,0,H
1201,SP2,201617,02/06/2017,Lugo,Levante,1,0,H,0,0,D
1202,SP2,201617,04/06/2017,Cadiz,Elche,2,1,H,0,0,D
1203,SP2,201617,04/06/2017,Getafe,Almeria,4,0,H,2,0,H
1204,SP2,201617,04/06/2017,Girona,Zaragoza,0,0,D,0,0,D
1205,SP2,201617,04/06/2017,Huesca,Numancia,0,0,D,0,0,D
1206,SP2,201617,04/06/2017,Mirandes,Mallorca,2,2,D,2,1,H
1207,SP2,201617,04/06/2017,Oviedo,Sevilla B,1,0,H,1,0,H
1208,SP2,201617,04/06/2017,Reus Deportiu,Valladolid,2,0,H,2,0,H
1209,SP2,201617,04/06/2017,Tenerife,Gimnastic,0,1,A,0,0,D
1210,SP2,201617,04/06/2017,UCAM Murcia,Alcorcon,0,1,A,0,1,A
1211,SP2,201617,04/06/2017,Vallecano,Cordoba,1,2,A,1,1,D
1212,SP2,201617,09/06/2017,Sevilla B,Vallecano,1,2,A,0,1,A
1213,SP2,201617,10/06/2017,Alcorcon,Lugo,3,0,H,1,0,H
1214,SP2,201617,10/06/2017,Almeria,Reus Deportiu,1,0,H,1,0,H
1215,SP2,201617,10/06/2017,Cordoba,Girona,2,1,H,0,0,D
1216,SP2,201617,10/06/2017,Elche,Oviedo,0,2,A,0,0,D
1217,SP2,201617,10/06/2017,Gimnastic,UCAM Murcia,1,0,H,0,0,D
1218,SP2,201617,10/06/2017,Levante,Huesca,1,2,A,0,0,D
1219,SP2,201617,10/06/2017,Mallorca,Getafe,3,3,D,1,1,D
1220,SP2,201617,10/06/2017,Valladolid,Cadiz,1,0,H,0,0,D
1221,SP2,201617,10/06/2017,Zaragoza,Tenerife,1,2,A,0,1,A
1222,SP2,201617,11/06/2017,Numancia,Mirandes,0,2,A,0,0,D
1223,SP2,201516,22/08/2015,Alcorcon,Mallorca,2,0,H,1,0,H
1224,SP2,201516,22/08/2015,Cordoba,Valladolid,1,0,H,0,0,D
1225,SP2,201516,22/08/2015,Huesca,Alaves,2,3,A,0,1,A
1226,SP2,201516,22/08/2015,Llagostera,Osasuna,0,2,A,0,0,D
1227,SP2,201516,23/08/2015,Almeria,Leganes,3,2,H,3,0,H
1228,SP2,201516,23/08/2015,Gimnastic,Albacete,2,2,D,0,0,D
1229,SP2,201516,23/08/2015,Mirandes,Zaragoza,1,1,D,0,0,D
1230,SP2,201516,23/08/2015,Numancia,Tenerife,6,3,H,1,2,A
1231,SP2,201516,23/08/2015,Oviedo,Lugo,2,2,D,1,1,D
1232,SP2,201516,23/08/2015,Ponferradina,Elche,2,0,H,0,0,D
1233,SP2,201516,24/08/2015,Ath Bilbao B,Girona,0,1,A,0,0,D
1234,SP2,201516,29/08/2015,Albacete,Huesca,1,1,D,1,1,D
1235,SP2,201516,29/08/2015,Girona,Numancia,2,3,A,1,1,D
1236,SP2,201516,29/08/2015,Leganes,Cordoba,3,1,H,2,0,H
1237,SP2,201516,29/08/2015,Lugo,Llagostera,1,0,H,0,0,D
1238,SP2,201516,29/08/2015,Zaragoza,Almeria,3,2,H,1,1,D
1239,SP2,201516,30/08/2015,Alaves,Oviedo,2,0,H,2,0,H
1240,SP2,201516,30/08/2015,Elche,Ath Bilbao B,2,1,H,0,0,D
1241,SP2,201516,30/08/2015,Mallorca,Ponferradina,1,0,H,1,0,H
1242,SP2,201516,30/08/2015,Osasuna,Mirandes,1,0,H,0,0,D
1243,SP2,201516,30/08/2015,Tenerife,Gimnastic,1,2,A,0,0,D
1244,SP2,201516,30/08/2015,Valladolid,Alcorcon,2,0,H,0,0,D
1245,SP2,201516,05/09/2015,Gimnastic,Girona,1,0,H,0,0,D
1246,SP2,201516,05/09/2015,Huesca,Tenerife,1,1,D,1,1,D
1247,SP2,201516,05/09/2015,Mirandes,Lugo,1,1,D,0,1,A
1248,SP2,201516,05/09/2015,Numancia,Elche,0,0,D,0,0,D
1249,SP2,201516,06/09/2015,Almeria,Osasuna,2,1,H,0,1,A
1250,SP2,201516,06/09/2015,Ath Bilbao B,Mallorca,3,1,H,1,1,D
1251,SP2,201516,06/09/2015,Cordoba,Alcorcon,1,3,A,1,1,D
1252,SP2,201516,06/09/2015,Leganes,Zaragoza,1,1,D,1,0,H
1253,SP2,201516,06/09/2015,Llagostera,Alaves,3,0,H,1,0,H
1254,SP2,201516,06/09/2015,Oviedo,Albacete,3,1,H,2,1,H
1255,SP2,201516,06/09/2015,Ponferradina,Valladolid,3,0,H,1,0,H
1256,SP2,201516,12/09/2015,Alaves,Mirandes,2,3,A,0,2,A
1257,SP2,201516,12/09/2015,Elche,Gimnastic,1,0,H,1,0,H
1258,SP2,201516,12/09/2015,Osasuna,Leganes,2,1,H,1,0,H
1259,SP2,201516,12/09/2015,Valladolid,Ath Bilbao B,1,0,H,1,0,H
1260,SP2,201516,12/09/2015,Zaragoza,Cordoba,0,1,A,0,1,A
1261,SP2,201516,13/09/2015,Albacete,Llagostera,1,0,H,1,0,H
1262,SP2,201516,13/09/2015,Alcorcon,Ponferradina,1,0,H,0,0,D
1263,SP2,201516,13/09/2015,Girona,Huesca,0,0,D,0,0,D
1264,SP2,201516,13/09/2015,Lugo,Almeria,1,0,H,0,0,D
1265,SP2,201516,13/09/2015,Mallorca,Numancia,0,0,D,0,0,D
1266,SP2,201516,13/09/2015,Tenerife,Oviedo,0,2,A,0,1,A
1267,SP2,201516,19/09/2015,Ath Bilbao B,Alcorcon,1,0,H,0,0,D
1268,SP2,201516,19/09/2015,Leganes,Lugo,0,0,D,0,0,D
1269,SP2,201516,19/09/2015,Llagostera,Tenerife,0,2,A,0,0,D
1270,SP2,201516,19/09/2015,Mirandes,Albacete,1,1,D,1,0,H
1271,SP2,201516,19/09/2015,Oviedo,Girona,1,2,A,1,1,D
1272,SP2,201516,20/09/2015,Almeria,Alaves,0,2,A,0,1,A
1273,SP2,201516,20/09/2015,Cordoba,Ponferradina,1,0,H,1,0,H
1274,SP2,201516,20/09/2015,Gimnastic,Mallorca,1,0,H,1,0,H
1275,SP2,201516,20/09/2015,Huesca,Elche,1,3,A,0,1,A
1276,SP2,201516,20/09/2015,Numancia,Valladolid,2,2,D,0,1,A
1277,SP2,201516,20/09/2015,Zaragoza,Osasuna,0,1,A,0,1,A
1278,SP2,201516,26/09/2015,Alcorcon,Numancia,1,1,D,1,1,D
1279,SP2,201516,26/09/2015,Lugo,Zaragoza,0,0,D,0,0,D
1280,SP2,201516,26/09/2015,Mallorca,Huesca,0,1,A,0,0,D
1281,SP2,201516,26/09/2015,Osasuna,Cordoba,0,0,D,0,0,D
1282,SP2,201516,26/09/2015,Ponferradina,Ath Bilbao B,1,0,H,0,0,D
1283,SP2,201516,27/09/2015,Alaves,Leganes,0,0,D,0,0,D
1284,SP2,201516,27/09/2015,Albacete,Almeria,3,0,H,2,0,H
1285,SP2,201516,27/09/2015,Elche,Oviedo,1,1,D,1,0,H
1286,SP2,201516,27/09/2015,Girona,Llagostera,2,2,D,1,0,H
1287,SP2,201516,27/09/2015,Tenerife,Mirandes,3,0,H,1,0,H
1288,SP2,201516,27/09/2015,Valladolid,Gimnastic,0,0,D,0,0,D
1289,SP2,201516,03/10/2015,Almeria,Tenerife,2,2,D,0,1,A
1290,SP2,201516,03/10/2015,Cordoba,Ath Bilbao B,1,0,H,1,0,H
1291,SP2,201516,03/10/2015,Gimnastic,Alcorcon,0,2,A,0,0,D
1292,SP2,201516,03/10/2015,Numancia,Ponferradina,1,0,H,1,0,H
1293,SP2,201516,03/10/2015,Zaragoza,Alaves,1,0,H,1,0,H
1294,SP2,201516,04/10/2015,Huesca,Valladolid,1,1,D,0,1,A
1295,SP2,201516,04/10/2015,Leganes,Albacete,3,2,H,0,1,A
1296,SP2,201516,04/10/2015,Llagostera,Elche,4,1,H,2,0,H
1297,SP2,201516,04/10/2015,Mirandes,Girona,1,0,H,0,0,D
1298,SP2,201516,04/10/2015,Osasuna,Lugo,4,0,H,3,0,H
1299,SP2,201516,04/10/2015,Oviedo,Mallorca,1,1,D,1,1,D
1300,SP2,201516,10/10/2015,Alaves,Osasuna,3,0,H,1,0,H
1301,SP2,201516,10/10/2015,Ath Bilbao B,Numancia,0,0,D,0,0,D
1302,SP2,201516,10/10/2015,Elche,Mirandes,1,4,A,0,0,D
1303,SP2,201516,10/10/2015,Ponferradina,Gimnastic,2,2,D,0,0,D
1304,SP2,201516,10/10/2015,Tenerife,Leganes,0,0,D,0,0,D
1305,SP2,201516,11/10/2015,Albacete,Zaragoza,1,3,A,0,3,A
1306,SP2,201516,11/10/2015,Alcorcon,Huesca,0,1,A,0,0,D
1307,SP2,201516,11/10/2015,Girona,Almeria,1,1,D,1,1,D
1308,SP2,201516,11/10/2015,Lugo,Cordoba,1,2,A,1,1,D
1309,SP2,201516,11/10/2015,Mallorca,Llagostera,1,0,H,0,0,D
1310,SP2,201516,11/10/2015,Valladolid,Oviedo,2,3,A,1,2,A
1311,SP2,201516,17/10/2015,Gimnastic,Ath Bilbao B,2,1,H,1,0,H
1312,SP2,201516,17/10/2015,Leganes,Girona,2,2,D,1,0,H
1313,SP2,201516,17/10/2015,Mirandes,Mallorca,2,2,D,2,0,H
1314,SP2,201516,17/10/2015,Osasuna,Albacete,1,0,H,1,0,H
1315,SP2,201516,17/10/2015,Oviedo,Alcorcon,3,2,H,1,0,H
1316,SP2,201516,18/10/2015,Almeria,Elche,2,3,A,1,1,D
1317,SP2,201516,18/10/2015,Cordoba,Numancia,3,2,H,2,1,H
1318,SP2,201516,18/10/2015,Huesca,Ponferradina,1,1,D,1,0,H
1319,SP2,201516,18/10/2015,Llagostera,Valladolid,3,1,H,1,0,H
1320,SP2,201516,18/10/2015,Lugo,Alaves,1,0,H,1,0,H
1321,SP2,201516,18/10/2015,Zaragoza,Tenerife,2,0,H,1,0,H
1322,SP2,201516,24/10/2015,Alaves,Cordoba,3,2,H,1,2,A
1323,SP2,201516,24/10/2015,Alcorcon,Llagostera,6,1,H,5,0,H
1324,SP2,201516,24/10/2015,Ath Bilbao B,Huesca,0,0,D,0,0,D
1325,SP2,201516,24/10/2015,Elche,Leganes,0,0,D,0,0,D
1326,SP2,201516,24/10/2015,Girona,Zaragoza,0,0,D,0,0,D
1327,SP2,201516,25/10/2015,Albacete,Lugo,2,0,H,1,0,H
1328,SP2,201516,25/10/2015,Mallorca,Almeria,1,0,H,0,0,D
1329,SP2,201516,25/10/2015,Numancia,Gimnastic,1,1,D,0,0,D
1330,SP2,201516,25/10/2015,Ponferradina,Oviedo,4,2,H,2,1,H
1331,SP2,201516,25/10/2015,Tenerife,Osasuna,2,2,D,1,1,D
1332,SP2,201516,25/10/2015,Valladolid,Mirandes,2,1,H,2,0,H
1333,SP2,201516,31/10/2015,Cordoba,Gimnastic,2,0,H,2,0,H
1334,SP2,201516,31/10/2015,Huesca,Numancia,2,0,H,1,0,H
1335,SP2,201516,31/10/2015,Llagostera,Ponferradina,0,1,A,0,0,D
1336,SP2,201516,31/10/2015,Lugo,Tenerife,2,0,H,2,0,H
1337,SP2,201516,31/10/2015,Mirandes,Alcorcon,3,0,H,2,0,H
1338,SP2,201516,01/11/2015,Alaves,Albacete,1,1,D,1,1,D
1339,SP2,201516,01/11/2015,Almeria,Valladolid,1,1,D,0,0,D
1340,SP2,201516,01/11/2015,Leganes,Mallorca,0,0,D,0,0,D
1341,SP2,201516,01/11/2015,Osasuna,Girona,0,1,A,0,1,A
1342,SP2,201516,01/11/2015,Oviedo,Ath Bilbao B,0,0,D,0,0,D
1343,SP2,201516,01/11/2015,Zaragoza,Elche,2,0,H,0,0,D
1344,SP2,201516,07/11/2015,Mallorca,Zaragoza,0,0,D,0,0,D
1345,SP2,201516,07/11/2015,Ponferradina,Mirandes,2,2,D,1,1,D
1346,SP2,201516,07/11/2015,Tenerife,Alaves,2,0,H,0,0,D
1347,SP2,201516,07/11/2015,Valladolid,Leganes,1,1,D,1,0,H
1348,SP2,201516,08/11/2015,Albacete,Cordoba,2,0,H,0,0,D
1349,SP2,201516,08/11/2015,Alcorcon,Almeria,0,0,D,0,0,D
1350,SP2,201516,08/11/2015,Elche,Osasuna,2,1,H,1,1,D
1351,SP2,201516,08/11/2015,Gimnastic,Huesca,2,0,H,2,0,H
1352,SP2,201516,08/11/2015,Girona,Lugo,0,1,A,0,0,D
1353,SP2,201516,08/11/2015,Numancia,Oviedo,1,0,H,0,0,D
1354,SP2,201516,09/11/2015,Ath Bilbao B,Llagostera,2,0,H,1,0,H
1355,SP2,201516,14/11/2015,Alaves,Girona,1,0,H,1,0,H
1356,SP2,201516,14/11/2015,Albacete,Tenerife,1,2,A,1,1,D
1357,SP2,201516,14/11/2015,Leganes,Alcorcon,3,0,H,2,0,H
1358,SP2,201516,14/11/2015,Lugo,Elche,1,1,D,1,0,H
1359,SP2,201516,14/11/2015,Mirandes,Ath Bilbao B,3,0,H,2,0,H
1360,SP2,201516,15/11/2015,Almeria,Ponferradina,1,1,D,1,1,D
1361,SP2,201516,15/11/2015,Cordoba,Huesca,1,1,D,0,0,D
1362,SP2,201516,15/11/2015,Llagostera,Numancia,2,1,H,2,0,H
1363,SP2,201516,15/11/2015,Osasuna,Mallorca,2,1,H,2,1,H
1364,SP2,201516,15/11/2015,Oviedo,Gimnastic,2,0,H,2,0,H
1365,SP2,201516,15/11/2015,Zaragoza,Valladolid,0,2,A,0,1,A
1366,SP2,201516,21/11/2015,Ath Bilbao B,Almeria,0,0,D,0,0,D
1367,SP2,201516,21/11/2015,Elche,Alaves,0,1,A,0,0,D
1368,SP2,201516,21/11/2015,Huesca,Oviedo,0,1,A,0,0,D
1369,SP2,201516,21/11/2015,Mallorca,Lugo,1,1,D,0,0,D
1370,SP2,201516,21/11/2015,Numancia,Mirandes,2,2,D,0,1,A
1371,SP2,201516,22/11/2015,Alcorcon,Zaragoza,1,0,H,1,0,H
1372,SP2,201516,22/11/2015,Gimnastic,Llagostera,2,0,H,1,0,H
1373,SP2,201516,22/11/2015,Girona,Albacete,3,0,H,2,0,H
1374,SP2,201516,22/11/2015,Ponferradina,Leganes,1,0,H,0,0,D
1375,SP2,201516,22/11/2015,Tenerife,Cordoba,1,1,D,0,0,D
1376,SP2,201516,22/11/2015,Valladolid,Osasuna,0,1,A,0,0,D
1377,SP2,201516,28/11/2015,Alaves,Mallorca,1,0,H,1,0,H
1378,SP2,201516,28/11/2015,Almeria,Numancia,1,1,D,1,0,H
1379,SP2,201516,28/11/2015,Leganes,Ath Bilbao B,1,0,H,1,0,H
1380,SP2,201516,28/11/2015,Llagostera,Huesca,2,0,H,1,0,H
1381,SP2,201516,28/11/2015,Osasuna,Alcorcon,1,2,A,0,1,A
1382,SP2,201516,29/11/2015,Albacete,Elche,1,0,H,0,0,D
1383,SP2,201516,29/11/2015,Cordoba,Oviedo,2,1,H,2,1,H
1384,SP2,201516,29/11/2015,Lugo,Valladolid,1,1,D,0,0,D
1385,SP2,201516,29/11/2015,Mirandes,Gimnastic,0,1,A,0,0,D
1386,SP2,201516,29/11/2015,Tenerife,Girona,1,1,D,1,1,D
1387,SP2,201516,29/11/2015,Zaragoza,Ponferradina,2,0,H,2,0,H
1388,SP2,201516,05/12/2015,Alcorcon,Lugo,1,1,D,0,1,A
1389,SP2,201516,05/12/2015,Elche,Tenerife,0,0,D,0,0,D
1390,SP2,201516,05/12/2015,Gimnastic,Almeria,2,2,D,2,1,H
1391,SP2,201516,05/12/2015,Valladolid,Alaves,1,2,A,0,1,A
